ligand_name,protein_name,computed_dG,error_message,exp_id
mol_2024_07_10_1036480_000,Mpro-protein,-5.724,,exp_23
mol_2024_07_10_1035112_000,Mpro-protein,-4.926,,exp_23
mol_2024_07_10_0959263_000,Mpro-protein,-4.832,,exp_23
mol_2024_07_10_1030343_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1030343_000.pdb -o mol_2024_07_10_1030343_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1008431_000,Mpro-protein,-4.557,,exp_23
mol_2024_07_10_0946200_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0946200_000.pdb -o mol_2024_07_10_0946200_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1031293_000,Mpro-protein,-4.499,,exp_23
mol_2024_07_10_0950461_000,Mpro-protein,-6.036,,exp_23
mol_2024_07_10_1002063_000,Mpro-protein,-5.786,,exp_23
mol_2024_07_10_1036141_000,Mpro-protein,-7.292,,exp_23
mol_2024_07_10_1009233_000,Mpro-protein,-5.213,,exp_23
mol_2024_07_10_1033233_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1033233_000.pdb -o mol_2024_07_10_1033233_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0946352_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0946352_000.pdb -o mol_2024_07_10_0946352_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1012141_000,Mpro-protein,-5.998,,exp_23
mol_2024_07_10_0942241_000,Mpro-protein,-5.719,,exp_23
mol_2024_07_10_1010060_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1010060_000.pdb -o mol_2024_07_10_1010060_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1025382_000,Mpro-protein,-4.678,,exp_23
mol_2024_07_10_0947231_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0947231_000.pdb -o mol_2024_07_10_0947231_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1013053_000,Mpro-protein,-4.792,,exp_23
mol_2024_07_10_1010183_000,Mpro-protein,-4.365,,exp_23
mol_2024_07_10_1006490_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_1006490_000.pdb -o mol_2024_07_10_1006490_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_1005590_000,Mpro-protein,-4.084,,exp_23
mol_2024_07_10_0944522_000,Mpro-protein,-4.954,,exp_23
mol_2024_07_10_1029061_000,Mpro-protein,-5.785,,exp_23
mol_2024_07_10_1034163_000,Mpro-protein,-4.621,,exp_23
mol_2024_07_10_1023461_000,Mpro-protein,-5.057,,exp_23
mol_2024_07_10_1014583_000,Mpro-protein,-5.592,,exp_23
mol_2024_07_10_1026470_000,Mpro-protein,-5.517,,exp_23
mol_2024_07_10_0957502_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0957502_000.pdb -o mol_2024_07_10_0957502_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0958323_000.sdf,Mpro-protein.pdb,,Command './ADFRsuite/ADFRsuite_x86_64Linux_1.0/bin/prepare_ligand -l mol_2024_07_10_0958323_000.pdb -o mol_2024_07_10_0958323_000.pdbqt -A hydrogens' returned non-zero exit status 1.,exp_23
mol_2024_07_10_0953302_000,Mpro-protein,-6.393,,exp_23
mol_2024_07_10_1001490_000,Mpro-protein,-5.401,,exp_23
mol_2024_07_10_1006363_000,Mpro-protein,-6.516,,exp_23
mol_2024_07_10_1002532_000,Mpro-protein,-4.796,,exp_23
mol_2024_07_10_1009361_000,Mpro-protein,-5.501,,exp_23
mol_2024_07_10_0945442_000,Mpro-protein,-4.469,,exp_23
mol_2024_07_10_1031471_000,Mpro-protein,-5.317,,exp_23
