mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles,auto3d_rmsd,vina_score,chemgauss4,shapegauss
mol_2024_07_09_1209412_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.833242404801704,False,0.447091280952488,7.457328886502489,[H]N(C([H])([H])[H])[C@@]([H])(NOC([H])(C#N)C([H])([H])[H])C([H])([H])C([H])([H])[H],1.491955318122052,-4.226,-5.571673,-95.317543
mol_2024_07_09_1153350_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.100726533634979,False,0.1159138747947685,5.843150943850614,[H]ONC([H])(Br)/C([H])=C([H])\C([H])=C(\[H])SC([H])([H])NC([H])([H])/C([H])=C(\[H])N=O,3.645762681245283,-5.393,-7.092811,-132.699768
mol_2024_07_09_1213210_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.023525556285446,False,0.6417804571983717,6.8805858215326605,[H]N1C(=O)[C@@]2(C(F)(F)F)OC2([H])[C@@]2(C([H])([H])OC([H])([H])C([H])([H])C2([H])[H])C1([H])[H],0.8848898349918524,-6.356,-6.299433,-127.914337
mol_2024_07_09_1148440_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.167096054024952,True,0.3750708837398094,,[H]O.[H]O[C@]([N+](=O)[O-])(C([H])([H])[H])C([H])(OC([H])(C#N)C([H])([H])[H])C([H])([H])[H],,,,-108.38414
mol_2024_07_09_1153483_000,24,0.9583333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.03300249731308,False,0.5208380797848697,7.5114884264825745,[H]N(N1C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])[H])C([H])([H])[H],0.7604642416230035,-4.518,-4.888686,-90.364487
mol_2024_07_09_1210593_000,24,0.75,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.1079796675292664,False,0.1176312088355133,7.638161701002122,[H]C(=S)C([H])([H])N([H])C(=O)C([H])([H])N([H])C([H])([H])OC([N-]C#N)=[N+]([H])[H],1.764088537898856,-4.904,-5.599368,-131.418869
mol_2024_07_09_1206453_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",2.688089770777699,False,0.2540914221636481,7.838451722575277,[H]C(=O)C([H])(C([H])([H])OC([H])(NN([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],1.516692079909936,-4.82,-5.550247,-108.308922
mol_2024_07_09_1153021_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.1724650988720864,False,0.5699349491084663,7.743560510569947,[H]NC1=C2OC([H])([H])C([H])([H])[C@@]2([H])C([H])([H])N1C([H])([H])N([H])C(=O)S,1.6894012942759151,-5.44,-6.391918,-107.34066
mol_2024_07_09_1148483_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.552686716875271,False,0.3009379642695476,7.488683036936986,[H]N=C([H])/C([H])=C(/[H])C(=O)N([H])C([H])(N1O[C@@]1([H])N([H])[H])C([H])([H])[H],1.9476593703502605,-5.021,-5.721935,-95.367676
mol_2024_07_09_1205142_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.1177176166895104,False,0.5813398124083637,7.2073091013731965,[H]C([H])([H])C(=O)C([H])([H])C([H])(OSC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],1.0999783164738433,-4.165,-5.811494,-95.250061
mol_2024_07_09_1200021_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",2.8536526273848666,False,0.4226843100901913,7.45350894090893,[H]NC([H])([H])N1NC([H])([H])/C(=C(\[H])C(=O)O)N([H])C([H])([H])C([H])([H])OC1=O,1.9510731502433067,-5.895,-7.064386,-132.176193
mol_2024_07_09_1151570_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.456840925857316,True,0.2744541887891277,,[H]C([H])([H])[H].[H]N=C(OC([H])([H])[H])N(C([H])([H])O[H])C([H])([H])C([H])([H])C([H])=O,,,,-80.917435
mol_2024_07_09_1201020_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.2764196527696314,False,0.6336164873081702,7.06936203475925,[H]c1c(F)c([H])c(C([H])([H])[H])c2c1OC([H])([H])SC([H])([H])C2([H])[H],0.4608127733822763,-5.356,-6.908866,-113.161774
mol_2024_07_09_1202512_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.362763652223826,False,0.4724622662701721,7.135211998894738,[H]C1([H])C(=O)C([H])([H])[C@](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.8568139470750686,-4.459,-5.543528,-85.335655
mol_2024_07_09_1200412_000,24,0.5416666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",2.9861894352472502,True,0.4176498820660493,,[H]C1=C(N([H])[H])OC(=S)C2([H])C([H])([H])[C@]12[H].[H]N([H])C(=O)N([H])C1=NN1,,,,-120.708427
mol_2024_07_09_1202031_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.481303217849655,False,0.3895154149675773,7.64344700425656,[H]C1=C2OC2=C(C([H])([H])C([H])([H])[H])C(C([H])([H])NN([H])[H])=C([H])C1([H])[H],0.8143535212272991,-4.949,-6.599046,-120.583939
mol_2024_07_09_1151193_000,24,1.0,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",2.877363281848625,False,0.5566815458350229,6.532520917423555,[H]OC(=O)C([H])(NC([H])([H])[C@@]([H])(O[H])C([H])([H])[C@@]([H])(F)Cl)C([H])([H])[H],1.586927630884198,-4.87,-5.86296,-103.508377
mol_2024_07_09_1158370_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.4846262540478965,False,0.5391975527351112,6.077193355096964,[H]OC1([H])N([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])N([H])C1([H])[H],0.3464619496376929,-5.912,-6.084932,-101.060516
mol_2024_07_09_1150253_000,24,0.7083333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.1735637328604764,False,0.4987788372564009,7.964371296539829,[H]OC([H])([H])C([H])([H])N([H])[C@@]1([C@@]([H])(O[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.5869301843925594,-4.57,-5.211696,-90.102692
mol_2024_07_09_1149330_000,24,0.9583333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.0817161691526525,False,0.4119576651534496,6.398878671736321,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1.5437167009453752,-3.198,-4.482958,-80.822906
mol_2024_07_09_1159073_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.611059734717091,False,0.6398203288404355,6.796052728327975,[H]ON1C(=O)C(C([H])([H])[H])=C([H])N([H])c2c(F)c([H])c([H])c([H])c21,0.6138878049065536,-6.581,-8.2106,-103.272087
mol_2024_07_09_1204021_000,24,0.75,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.720120023353289,True,0.7211290871116525,,[H]C([H])([H])[H].[H]N1C([H])(c2onnc2F)N2C(=O)[C@@]12C([H])([H])C([H])([H])[H],,,,-122.959282
mol_2024_07_09_1206031_000,24,0.875,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.72368062330553,True,0.5946524285234726,,[H]C([H])([H])C([H])([H])C([H])([H])[H].[H]N1O[C@@]1([H])C([H])([H])C(=O)C([H])([H])[H],,,,-77.955856
mol_2024_07_09_1151080_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.450619601905495,True,0.5969686240970703,,[H]C([H])([H])C#N.[H]O[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(N([H])[H])C([H])([H])[H],,,,-95.135841
mol_2024_07_09_1151562_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.276576194417072,True,0.4824857285506306,,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H].[H]n1[nH]c(=O)n([H])c1=S,,,,-119.355644
mol_2024_07_09_1154021_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",4.028909942818194,False,0.3328310103855288,7.942971889513584,[H]/C(OC([H])([H])Cl)=C(\[H])C1=NOSS[C@@]1([H])N(C([H])([H])[H])C([H])([H])[H],1.5079566739660146,-4.519,-5.424935,-125.924713
mol_2024_07_09_1158031_000,24,0.7083333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.004255552902564,False,0.4738761508773969,5.621942607708798,[H]C1=C([H])C2([H])C([H])([H])[S+]3([O-])([O-])N([H])C(=S)C(=O)N3[C@]2([H])C([H])=C1[H],1.1527560164905206,-5.863,-6.434424,-130.958069
mol_2024_07_09_1210093_000,24,0.875,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.685667551445437,False,0.6500397578001468,7.626058060892232,[H]/C(=C1/N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)NC1([H])[H])N([H])[H],0.7354821952629983,-4.529,-5.757534,-74.656601
mol_2024_07_09_1227372_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7072382818110683,True,0.631214812759842,,[H]C([H])([H])C(=O)C1([H])NNC(=O)C([H])(C([H])([H])[H])C1([H])[H].[H]C([H])([H])C([H])([H])[H],,,,-133.654114
mol_2024_07_09_1226543_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5185772156318469,False,0.6554562091805237,7.561821171036289,[H]OC([H])([H])C(=O)C([H])([H])C(=C=C1NC([H])=NC([H])([H])O1)C([H])([H])C([H])([H])[H],1.256961832856855,-5.16,-6.422869,-157.016052
mol_2024_07_09_1215093_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6070413983367948,True,0.2716276892282398,,[H]C([H])([H])C([H])([H])[H].[H]N([H])C(=C=C(S)C(=O)NOC([H])([H])[H])C([H])([H])[H],,,,-142.076141
mol_2024_07_09_1240520_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3887527987652883,False,0.2411221019962918,6.920988410500707,[H]OC([H])([H])O/N=C(C#N)/[N+]([H])=C(\[H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])[H],1.7422273663623602,-4.914,-6.474816,-150.11319
mol_2024_07_09_1237320_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3644683439984433,False,0.5442255254256996,6.333668382878616,[H]N(C([H])(SC([H])([H])[H])C(=O)N1NC([H])([H])C([H])([H])S1)C1([H])C([H])([H])C1([H])[H],1.8995203338656124,-4.523,-6.721202,-150.301559
mol_2024_07_09_1239443_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4693686661380447,False,0.5462278826703746,7.11679513288947,[H]C([H])([H])NC([H])([H])N[C@@]1(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.9044881010066672,-3.832,-6.01272,-123.270203
mol_2024_07_09_1241102_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5909020765901765,True,0.1342852861411533,,[H]C#C/C(OC([H])([H])C([H])([H])C([H])=O)=C(/[H])O[H].[H]O/N=C1/OC1([H])[H],,,,-165.647888
mol_2024_07_09_1219203_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.687432554014738,False,0.5655230634595902,7.835749691711386,[H]N(ONC(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H],1.2850907257523758,-5.13,-5.21854,-118.633835
mol_2024_07_09_1219291_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5028902043527828,True,0.4380464367479534,,[H]NC([H])([H])C([H])([H])[H].[H]OC(=O)/C([H])=N/N1OC(=O)C([H])([H])C1=O,,,,-155.085312
mol_2024_07_09_1240020_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3856818478890152,False,0.1983925566725291,7.493641717505139,[H]/C(NNNC([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])ON([H])O)=C(\[H])C([H])([H])[H],1.6440683327610108,-5.602,-7.288363,-174.574585
mol_2024_07_09_1229040_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5609571870106662,False,0.2789916220790142,6.892841512962251,[H]OC(=O)[N-]C(=C=C(O)C([H])([H])[H])/[N+]([H])=C(\[H])C([H])(O[H])C([H])([H])[H],1.4400933426974376,-5.544,-5.427591,-146.549011
mol_2024_07_09_1233473_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.667359206220632,True,0.4653613826694298,,[H]Oc1c([H])c([H])c([H])c([H])c1NC(=O)C([H])([H])[H].[H]n1c(=O)c1=O,,,,-161.647934
mol_2024_07_09_1222241_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4656747772251943,True,0.1235977519772987,,[H]C(=O)C([H])([H])[H].[H]N([H])NNN([H])[C@@]([H])(F)N(C([H])([H])O)C([H])(F)F,,,,-137.927643
mol_2024_07_09_1233281_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5393250197390969,False,0.0946198521317763,7.465567160047279,[H]N=C(NC([H])([H])NC([H])([H])O/C(N[H])=C(/[H])C([H])=C([H])[H])C1=C(C([H])=S)O1,2.5229729375454624,-5.019,-6.097941,-170.671356
mol_2024_07_09_1218240_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6180914053180644,False,0.1479897546110754,7.680909122214275,[H]ON(C([H])(Br)C([H])([H])[C@]([H])(O[H])OOC([H])([H])[H])C1([H])O[C@@]1([H])O[H],1.655846634478075,-5.137,-4.733195,-139.233276
mol_2024_07_09_1215573_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3742728495613254,True,0.8571468154077297,,[H]/C(SC([H])([H])F)=C(/c1sc([H])c(C([H])([H])[H])c1[H])C([H])([H])O.[H]C([H])([H])[H],,,,-151.982864
mol_2024_07_09_1239130_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.388311324893812,True,0.4174690122762911,,[H]C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c(F)c1C(=O)C([H])([H])[H],,,,-150.544891
mol_2024_07_09_1231380_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.439191147054149,False,0.5227540085167027,8.377860532493301,[H]/C(=C(/[N-2])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])N([H])C1([H])SC([H])([H])N([H])[H],1.7290400135891466,-4.91,-6.687017,-139.756393
mol_2024_07_09_1217340_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.588452994752549,False,0.6804206292161216,7.544825799889958,[H]C1=C(C([H])([H])OC([H])([H])C([H])([H])[H])OC(OC([H])([H])C(=O)C([H])([H])[H])=NC1([H])[H],1.3528239096410872,-5.293,-6.591547,-166.739655
mol_2024_07_09_1221062_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.71650396734732,True,0.2553979965963133,,Br.[H]C([H])=C=C([H])C([H])([H])C(=O)N([H])[H].[H]C1([H])SC1=O.[H]NN=O,,,,-145.182175
mol_2024_07_09_1226043_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7222974048150583,True,0.1495198217732438,,[H]C([H])([H])C(=O)S.[H]OC([H])([H])[C@@]1(NC([H])([H])NC([H])(Br)C([H])([H])C([H])([H])Cl)NC1([H])[H],,,,-156.36174
mol_2024_07_09_1238543_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.463957688486364,True,0.2235664601243216,,[H]C([H])([H])NNC1=C(C([H])(NC([H])([H])[H])N2NNOC2([H])[H])O1.[H]C1([H])NO1,,,,-180.674927
mol_2024_07_09_1220103_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.581029619037115,False,0.4972410922998963,4.491284578779496,[H]C([H])=C(C1=C([H])C([H])([H])C([H])=C1[H])C([H])([H])NC([H])([H])OC([H])([H])C([H])([H])[H],1.1707973955683415,-4.917,-6.559474,-143.677719
mol_2024_07_09_1220593_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5094768977044508,False,0.3952770631793659,7.420747731317664,[H]C([H])([H])O[N-]C([H])(C#[S+])C([H])([H])N(SC([H])([H])C([H])([H])[H])C(=O)C([H])([H])[H],1.1698053535199726,-4.233,-5.399831,-148.571457
mol_2024_07_09_1234100_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6875086092811424,False,0.6166567814657739,7.493237912565912,[H]C1=C=C(C(F)=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC([H])([H])[H],0.981073903743785,-4.919,-6.959196,-146.193069
mol_2024_07_09_1217381_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.806392155814286,False,0.1211979815010994,7.889954342451557,[H]OC([H])([H])N([H])C([H])([H])C([H])([H])ON/N=C(/[H])NC([H])=C([H])[H],0.9898716770791895,-4.736,-5.814161,-117.612312
mol_2024_07_09_1217393_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.742608958042099,True,0.2871184825174562,,[H]N([H])C(=O)S.[H]OC([H])(C#N)C(=O)OOC1=C([H])C([H])([H])C([H])=C1[H],,,,-187.913162
mol_2024_07_09_1236402_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7837556620082111,True,0.3105799759091212,,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])[H].[H]N(C#[S+])[N-]C1=NC1([H])[H],,,,-142.039215
mol_2024_07_09_1238311_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6244313090237092,False,0.6334511541159099,7.521685524372295,[H]NC([H])(C(=O)C([H])([H])[H])C([H])(/N=C([H])/C([H])=C(/[H])C([H])([H])[H])OC([H])([H])[H],0.9731146597748336,,,-128.669144
mol_2024_07_09_1217202_000,24,0.9583333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.621762602695875,True,0.6155855262942388,,[H]C([H])([H])C([H])([H])NC([H])([H])C([H])([H])[H].[H]C1=C([H])C([H])([H])C(=O)N1,,,,-116.320221
mol_2024_07_09_1234291_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7230150473058294,False,0.7902601762170264,6.852414104848276,[H]c1c([H])c(Cl)c2c(C([H])([H])[H])oc(N3SC([H])([H])NC3([H])[H])c2c1[H],0.8523494409819352,-5.744,-6.887428,-172.764587
mol_2024_07_09_1232280_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4155105629107791,True,0.5917227010076317,,[H]C([H])([H])C([H])([H])O.[H]C1([H])OC1([H])[H].[H]c1nc(N([H])[N-2])sc1O[N-2],,,,-171.989288
mol_2024_07_09_1221251_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5496003541140648,False,0.28332053522574,6.189866928064624,[H]O/C(C(=O)C([H])([H])[H])=C1/NC([H])(C([H])([H])[H])C([H])(NC([H])([H])C([H])([H])C([H])=O)S1,1.953022757598513,-5.7,-5.398017,-171.998642
mol_2024_07_09_1238023_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.2989988347740458,False,0.4799784105270438,7.183474087594084,[H]O[C@@]([H])(C(=O)/C(=C1\NC1([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1.1445665365879043,-4.838,-6.122786,-122.223984
mol_2024_07_09_1234242_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6635100675851966,False,0.4600322618069675,7.889380299367884,[H]OC([H])([H])C1([H])OC([H])(NC([H])([H])C([H])([H])[C@@]2([H])OC2([H])OC([H])([H])[H])N1[H],1.6138092883781625,-5.248,-5.576162,-149.017212
mol_2024_07_09_1225192_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.43521281521051,False,0.2144684623691772,7.909581643578178,[H]N([H])C([H])([H])C([H])([H])C1([H])SC(=O)N(C([H])([H])NC([H])([H])NC([H])([H])Cl)N1[H],1.3922440842309896,-4.548,-6.120646,-154.800766
mol_2024_07_09_1224110_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6136247720968149,False,0.1538817188865295,6.1532545518269615,[H]N([N-]C([H])([H])NO)/C(=N/C(NC([H])([H])[H])=[N+]([H])[H])C([H])(C1=NO1)C([H])([H])[H],,-5.407,-6.023402,-169.05069
mol_2024_07_09_1235010_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.760552065723928,False,0.6239098252592506,7.416107291752048,[H]C([H])([H])O[C@]1(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])[H],1.5044780177109078,-3.967,-5.708421,-121.475243
mol_2024_07_09_1222370_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.473267095689264,True,0.3963012388189955,,[H]C([H])([H])[H].[H]OC([H])([H])O[C@]1([H])/C([H])=N\NNNC(=O)C1([H])[H],,,,-125.175827
mol_2024_07_09_1240331_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6512226612862313,False,0.396217422869877,8.361915485212988,[H]N1C2([H])/C(=N\OC([H])([H])[H])C([H])(C([H])([H])[H])NNC([H])([H])C([H])([H])C([H])([H])C12[H],0.4695367107648149,-5.47,-5.838717,-142.282684
mol_2024_07_09_1228130_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.936768235170635,True,0.2832059970922462,,[H]C1([H])N=C2NC([H])([H])C([H])([H])NC2=NC(=S)C1([H])Cl.[H]N(C([H])([H])[H])C([H])([H])O,,,,-164.838776
