mol_id,total_atoms,stable_ratio,exp_id,dummy_atoms,samples,silvr,comment,crude_rmsd,is_fragmented,qed,sa,smiles,auto3d_rmsd
mol_2024_07_09_1158370_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.4846262540478965,False,0.5391975527351112,6.077193355096964,[H]OC1([H])N([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])N([H])C1([H])[H],0.3464619496376929
mol_2024_07_09_1150253_000,24,0.7083333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.1735637328604764,False,0.4987788372564009,7.964371296539829,[H]OC([H])([H])C([H])([H])N([H])[C@@]1([C@@]([H])(O[H])C([H])([H])[H])C([H])([H])C1([H])[H],1.5869301843925594
mol_2024_07_09_1149330_000,24,0.9583333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.0817161691526525,False,0.4119576651534496,6.398878671736321,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1.5437167009453752
mol_2024_07_09_1159073_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.611059734717091,False,0.6398203288404355,6.796052728327975,[H]ON1C(=O)C(C([H])([H])[H])=C([H])N([H])c2c(F)c([H])c([H])c([H])c21,0.6138878049065536
mol_2024_07_09_1204021_000,24,0.75,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.720120023353289,True,0.7211290871116525,,[H]C([H])([H])[H].[H]N1C([H])(c2onnc2F)N2C(=O)[C@@]12C([H])([H])C([H])([H])[H],
mol_2024_07_09_1206031_000,24,0.875,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.72368062330553,True,0.5946524285234726,,[H]C([H])([H])C([H])([H])C([H])([H])[H].[H]N1O[C@@]1([H])C([H])([H])C(=O)C([H])([H])[H],
mol_2024_07_09_1151080_000,24,0.9166666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.450619601905495,True,0.5969686240970703,,[H]C([H])([H])C#N.[H]O[C@@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(N([H])[H])C([H])([H])[H],
mol_2024_07_09_1151562_000,24,0.7916666666666666,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.276576194417072,True,0.4824857285506306,,[H]C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])[H].[H]n1[nH]c(=O)n([H])c1=S,
mol_2024_07_09_1154021_000,24,0.8333333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",4.028909942818194,False,0.3328310103855288,7.942971889513584,[H]/C(OC([H])([H])Cl)=C(\[H])C1=NOSS[C@@]1([H])N(C([H])([H])[H])C([H])([H])[H],1.5079566739660146
mol_2024_07_09_1158031_000,24,0.7083333333333334,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.004255552902564,False,0.4738761508773969,5.621942607708798,[H]C1=C([H])C2([H])C([H])([H])[S+]3([O-])([O-])N([H])C(=S)C(=O)N3[C@]2([H])C([H])=C1[H],1.1527560164905206
mol_2024_07_09_1210093_000,24,0.875,exp_10,0,100,0.001,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.001",3.685667551445437,False,0.6500397578001468,7.626058060892232,[H]/C(=C1/N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(=O)NC1([H])[H])N([H])[H],0.7354821952629983
mol_2024_07_09_1227372_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7072382818110683,True,0.631214812759842,,[H]C([H])([H])C(=O)C1([H])NNC(=O)C([H])(C([H])([H])[H])C1([H])[H].[H]C([H])([H])C([H])([H])[H],
mol_2024_07_09_1226543_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5185772156318469,False,0.6554562091805237,7.561821171036289,[H]OC([H])([H])C(=O)C([H])([H])C(=C=C1NC([H])=NC([H])([H])O1)C([H])([H])C([H])([H])[H],1.256961832856855
mol_2024_07_09_1215093_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6070413983367948,True,0.2716276892282398,,[H]C([H])([H])C([H])([H])[H].[H]N([H])C(=C=C(S)C(=O)NOC([H])([H])[H])C([H])([H])[H],
mol_2024_07_09_1240520_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3887527987652883,False,0.2411221019962918,6.920988410500707,[H]OC([H])([H])O/N=C(C#N)/[N+]([H])=C(\[H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])[H],1.7422273663623602
mol_2024_07_09_1237320_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3644683439984433,False,0.5442255254256996,6.333668382878616,[H]N(C([H])(SC([H])([H])[H])C(=O)N1NC([H])([H])C([H])([H])S1)C1([H])C([H])([H])C1([H])[H],1.8995203338656124
mol_2024_07_09_1239443_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4693686661380447,False,0.5462278826703746,7.11679513288947,[H]C([H])([H])NC([H])([H])N[C@@]1(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0.9044881010066671
mol_2024_07_09_1241102_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5909020765901765,True,0.1342852861411533,,[H]C#C/C(OC([H])([H])C([H])([H])C([H])=O)=C(/[H])O[H].[H]O/N=C1/OC1([H])[H],
mol_2024_07_09_1219203_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.687432554014738,False,0.5655230634595902,7.835749691711386,[H]N(ONC(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H],1.2850907257523758
mol_2024_07_09_1219291_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5028902043527828,True,0.4380464367479534,,[H]NC([H])([H])C([H])([H])[H].[H]OC(=O)/C([H])=N/N1OC(=O)C([H])([H])C1=O,
mol_2024_07_09_1240020_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3856818478890152,False,0.1983925566725291,7.493641717505139,[H]/C(NNNC([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])ON([H])O)=C(\[H])C([H])([H])[H],1.6440683327610108
mol_2024_07_09_1229040_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5609571870106662,False,0.2789916220790142,6.892841512962251,[H]OC(=O)[N-]C(=C=C(O)C([H])([H])[H])/[N+]([H])=C(\[H])C([H])(O[H])C([H])([H])[H],1.4400933426974376
mol_2024_07_09_1233473_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.667359206220632,True,0.4653613826694298,,[H]Oc1c([H])c([H])c([H])c([H])c1NC(=O)C([H])([H])[H].[H]n1c(=O)c1=O,
mol_2024_07_09_1222241_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4656747772251943,True,0.1235977519772987,,[H]C(=O)C([H])([H])[H].[H]N([H])NNN([H])[C@@]([H])(F)N(C([H])([H])O)C([H])(F)F,
mol_2024_07_09_1233281_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5393250197390969,False,0.0946198521317763,7.465567160047279,[H]N=C(NC([H])([H])NC([H])([H])O/C(N[H])=C(/[H])C([H])=C([H])[H])C1=C(C([H])=S)O1,2.5229729375454624
mol_2024_07_09_1218240_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6180914053180644,False,0.1479897546110754,7.680909122214275,[H]ON(C([H])(Br)C([H])([H])[C@]([H])(O[H])OOC([H])([H])[H])C1([H])O[C@@]1([H])O[H],1.655846634478075
mol_2024_07_09_1215573_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3742728495613254,True,0.8571468154077297,,[H]/C(SC([H])([H])F)=C(/c1sc([H])c(C([H])([H])[H])c1[H])C([H])([H])O.[H]C([H])([H])[H],
mol_2024_07_09_1239130_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.388311324893812,True,0.4174690122762911,,[H]C([H])([H])[H].[H]c1c([H])c([N+](=O)[O-])c([H])c(F)c1C(=O)C([H])([H])[H],
mol_2024_07_09_1231380_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.439191147054149,False,0.5227540085167027,8.377860532493301,[H]/C(=C(/[N-2])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C1([H])N([H])C1([H])SC([H])([H])N([H])[H],1.7290400135891466
mol_2024_07_09_1217340_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.588452994752549,False,0.6804206292161216,7.544825799889958,[H]C1=C(C([H])([H])OC([H])([H])C([H])([H])[H])OC(OC([H])([H])C(=O)C([H])([H])[H])=NC1([H])[H],1.3528239096410872
mol_2024_07_09_1221062_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.71650396734732,True,0.2553979965963133,,Br.[H]C([H])=C=C([H])C([H])([H])C(=O)N([H])[H].[H]C1([H])SC1=O.[H]NN=O,
mol_2024_07_09_1226043_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7222974048150583,True,0.1495198217732438,,[H]C([H])([H])C(=O)S.[H]OC([H])([H])[C@@]1(NC([H])([H])NC([H])(Br)C([H])([H])C([H])([H])Cl)NC1([H])[H],
mol_2024_07_09_1238543_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.463957688486364,True,0.2235664601243216,,[H]C([H])([H])NNC1=C(C([H])(NC([H])([H])[H])N2NNOC2([H])[H])O1.[H]C1([H])NO1,
mol_2024_07_09_1220103_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.581029619037115,False,0.4972410922998963,4.491284578779496,[H]C([H])=C(C1=C([H])C([H])([H])C([H])=C1[H])C([H])([H])NC([H])([H])OC([H])([H])C([H])([H])[H],1.1707973955683417
mol_2024_07_09_1220593_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5094768977044508,False,0.3952770631793659,7.420747731317664,[H]C([H])([H])O[N-]C([H])(C#[S+])C([H])([H])N(SC([H])([H])C([H])([H])[H])C(=O)C([H])([H])[H],1.1698053535199726
mol_2024_07_09_1234100_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6875086092811424,False,0.6166567814657739,7.493237912565912,[H]C1=C=C(C(F)=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])SC([H])([H])[H],0.981073903743785
mol_2024_07_09_1217381_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.806392155814286,False,0.1211979815010994,7.889954342451557,[H]OC([H])([H])N([H])C([H])([H])C([H])([H])ON/N=C(/[H])NC([H])=C([H])[H],0.9898716770791895
mol_2024_07_09_1217393_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.742608958042099,True,0.2871184825174562,,[H]N([H])C(=O)S.[H]OC([H])(C#N)C(=O)OOC1=C([H])C([H])([H])C([H])=C1[H],
mol_2024_07_09_1236402_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7837556620082111,True,0.3105799759091212,,[H]C([H])([H])OC(=O)C1([H])C([H])([H])C1([H])[H].[H]N(C#[S+])[N-]C1=NC1([H])[H],
mol_2024_07_09_1238311_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6244313090237092,False,0.6334511541159099,7.521685524372295,[H]NC([H])(C(=O)C([H])([H])[H])C([H])(/N=C([H])/C([H])=C(/[H])C([H])([H])[H])OC([H])([H])[H],0.9731146597748336
mol_2024_07_09_1217202_000,24,0.9583333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.621762602695875,True,0.6155855262942388,,[H]C([H])([H])C([H])([H])NC([H])([H])C([H])([H])[H].[H]C1=C([H])C([H])([H])C(=O)N1,
mol_2024_07_09_1234291_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7230150473058294,False,0.7902601762170264,6.852414104848276,[H]c1c([H])c(Cl)c2c(C([H])([H])[H])oc(N3SC([H])([H])NC3([H])[H])c2c1[H],0.8523494409819352
mol_2024_07_09_1232280_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4155105629107791,True,0.5917227010076317,,[H]C([H])([H])C([H])([H])O.[H]C1([H])OC1([H])[H].[H]c1nc(N([H])[N-2])sc1O[N-2],
mol_2024_07_09_1221251_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5496003541140648,False,0.28332053522574,6.189866928064624,[H]O/C(C(=O)C([H])([H])[H])=C1/NC([H])(C([H])([H])[H])C([H])(NC([H])([H])C([H])([H])C([H])=O)S1,1.953022757598513
mol_2024_07_09_1238023_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.2989988347740458,False,0.4799784105270438,7.183474087594084,[H]O[C@@]([H])(C(=O)/C(=C1\NC1([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1.1445665365879043
mol_2024_07_09_1234242_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6635100675851966,False,0.4600322618069675,7.889380299367884,[H]OC([H])([H])C1([H])OC([H])(NC([H])([H])C([H])([H])[C@@]2([H])OC2([H])OC([H])([H])[H])N1[H],1.6138092883781625
mol_2024_07_09_1225192_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.43521281521051,False,0.2144684623691772,7.909581643578178,[H]N([H])C([H])([H])C([H])([H])C1([H])SC(=O)N(C([H])([H])NC([H])([H])NC([H])([H])Cl)N1[H],1.3922440842309896
mol_2024_07_09_1224110_000,24,0.625,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6136247720968149,False,0.1538817188865295,6.1532545518269615,[H]N([N-]C([H])([H])NO)/C(=N/C(NC([H])([H])[H])=[N+]([H])[H])C([H])(C1=NO1)C([H])([H])[H],
mol_2024_07_09_1235010_000,24,0.9166666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.760552065723928,False,0.6239098252592506,7.416107291752048,[H]C([H])([H])O[C@]1(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])[H],1.5044780177109078
mol_2024_07_09_1222370_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.473267095689264,True,0.3963012388189955,,[H]C([H])([H])[H].[H]OC([H])([H])O[C@]1([H])/C([H])=N\NNNC(=O)C1([H])[H],
mol_2024_07_09_1240331_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6512226612862313,False,0.396217422869877,8.361915485212988,[H]N1C2([H])/C(=N\OC([H])([H])[H])C([H])(C([H])([H])[H])NNC([H])([H])C([H])([H])C([H])([H])C12[H],0.46953671076481496
mol_2024_07_09_1228130_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.936768235170635,True,0.2832059970922462,,[H]C1([H])N=C2NC([H])([H])C([H])([H])NC2=NC(=S)C1([H])Cl.[H]N(C([H])([H])[H])C([H])([H])O,
mol_2024_07_09_1225460_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.56372542753814,False,0.5201239854662761,7.118630961401544,[H]/C(=N\C([H])([H])C([H])([H])[H])N[C@@]1([H])C([H])([H])N=C(OC([H])([H])[H])C([H])([H])C1([H])[H],0.8814805976509268
mol_2024_07_09_1238230_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.2259994955758144,False,0.3352835273408062,4.307596105355664,[H]C([H])([H])ONC(=O)N1C([H])([H])[C@@]1([H])NC([H])([H])C([H])([H])OC([H])([H])[H],1.3088956419785989
mol_2024_07_09_1218331_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7171013080045967,False,0.3921093850839499,7.739838428505175,[H]C1=C(NO)C2([H])C(=C1[H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]21/C([H])=N\OC(=O)O,1.5175532215500436
mol_2024_07_09_1220550_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6776077815259611,False,0.5752878782550731,7.668713039759519,[H]C(/C([H])=C(/[H])C([H])([H])C([H])([H])Nc1nc([H])c([H])s1)=C(\[H])C([H])([H])[H],1.868295740728783
mol_2024_07_09_1223263_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6873796272285164,True,0.6916413836266012,,[H]C([H])([H])OC([H])([H])[H].[H]C1([H])SC(NC(=O)C([H])([H])C([H])([H])[H])=NC1=O,
mol_2024_07_09_1219110_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6040426857318129,True,0.5394771023742798,,[H]C1=NC(C([H])(N=C=O)OC([H])([H])C#N)=NOC1=C([H])[H].[H]N([H])[H],
mol_2024_07_09_1218293_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6853094531160404,False,0.5722912362231061,7.939167493909188,[H]O[C@@]([H])(Nc1c([H])c([H])c([H])c([H])c1SC([H])([H])[H])OC([H])([H])[H],0.9097550103353473
mol_2024_07_09_1226350_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5286701443657096,False,0.5683356079474033,6.960765255415119,[H]NC([H])(C([H])([H])[H])C([H])([H])NC1=N[C@@](O)(OC([H])([H])[H])SC([H])([H])C1([H])[H],0.798196152153513
mol_2024_07_09_1215071_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.625729674683134,True,0.3293491565746348,,[H]C([H])([H])C(=S)C([H])([H])Cl.[H]C1([H])C([H])([H])C12OO2.[H]OC(=O)C([H])([H])[H],
mol_2024_07_09_1230480_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.4127223326967455,False,0.1430558501003313,6.821245841799668,[H]N=C(NC([H])([H])C([H])([H])Br)/C(OC([H])([H])[H])=C(\[H])C(=O)[N+](=O)[O-],1.0147884220694585
mol_2024_07_09_1227241_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6174189448684626,False,0.5749461058826251,7.0453668689309845,[H]c1sc(NN([H])C(=O)C([H])([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c1[H],1.6125606923862723
mol_2024_07_09_1239321_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.3950316900217243,False,0.1759662665877508,7.620073852102557,[H]ON(O)C([H])(Cl)C(=C=O)C([H])(C([H])([H])[H])C([H])([H])C(=O)C(=O)OC([H])([H])[H],1.9422428558503744
mol_2024_07_09_1230261_000,24,0.6666666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6587614469943142,False,0.0711727334864958,7.8637761100875165,[H]ON([H])C(=O)N[N-][C@@]1(N(C([H])([H])[H])C([H])([H])NC(N([H])[H])=[N+]([H])[H])OC1=O,
mol_2024_07_09_1232543_000,24,0.7083333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.6583903101223283,False,0.4660709778701401,7.868597137422844,[H]N/C(OC([H])([H])[H])=C([H])\C(=C(/[H])C([H])([H])C([H])([H])O)C([H])([H])OC([H])([H])[H],1.3145105057826272
mol_2024_07_09_1225133_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.2469490193009063,True,0.4296795170266321,,[H]C1=NC([H])=C([H])C([H])(NNC([H])([H])[H])C([H])([H])N1.[H]OC([H])([H])C([N-2])=O,
mol_2024_07_09_1215530_000,24,0.5833333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7300782104933288,True,0.5492466111308938,,Cl.[H]C1=NC([H])(C([H])([H])C([H])([H])OC([H])([H])[H])N2C(=C1[N+](=O)[O-])OC([H])([H])C2([H])[H],
mol_2024_07_09_1232033_000,24,0.75,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.554766129645219,True,0.6733268014776225,,[H]C([H])([H])[H].[H]C1=C([H])C([H])(C([H])([H])SC(=O)N([H])C([H])([H])[H])C([H])([H])C1([H])[H],
mol_2024_07_09_1235530_000,24,0.5,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.58594851469937,True,0.2586807106188097,,[H]C1([H])OC1([H])[H].[H]C1=C(SC([H])(NNC([H])([H])C([H])([H])C2=NN2)C([H])([H])[H])O1,
mol_2024_07_09_1234393_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.595850814702818,True,0.7248157018584201,,[H]C([H])([H])[H].[H]C([H])([H])[H].[H]c1nc([H])c(O[S@](=O)O)c([H])c1[H],
mol_2024_07_09_1215060_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.7287845976013108,,,,,
mol_2024_07_09_1238552_000,24,0.875,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.5081216022303203,True,0.5559500689306105,,[H]C([H])([H])C([H])([H])[H].[H]N([H])C(=O)C([H])([H])[H].[H]OC([H])([H])C([H])=S,
mol_2024_07_09_1219092_000,24,0.7916666666666666,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.2652895233617056,False,0.3571420967261478,8.079569854363685,[H]OC([H])([H])C([H])(SC([H])([H])[H])/[N+]([H])=C(\[H])C1([H])OC1([H])SC([H])=C([H])[H],1.1569141439912276
mol_2024_07_09_1216483_000,24,0.8333333333333334,exp_11,0,100,0.0025,"Effect of SILVR rate on sampling using fragments Mpro-x0072_0 and Mpro-x0107_0 , rate=0.0025",1.317825260256509,False,0.6106588256322703,7.710533377055968,[H]OC(=O)NC(=O)C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])N1OOC([H])([H])C1([H])[H],1.3574858413086777
