ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_2710,6YNQ_receptor_fixed,-5.646,
Updated_Mpro_data_1962,6YNQ_receptor_fixed,-5.353,
Updated_Mpro_data_1987,6YNQ_receptor_fixed,-6.248,
Updated_Mpro_data_825,6YNQ_receptor_fixed,-5.975,
Updated_Mpro_data_628,6YNQ_receptor_fixed,-6.751,
Updated_Mpro_data_2379,6YNQ_receptor_fixed,-6.219,
Updated_Mpro_data_578,6YNQ_receptor_fixed,-7.008,
Updated_Mpro_data_1765,6YNQ_receptor_fixed,-6.351,
Updated_Mpro_data_1856,6YNQ_receptor_fixed,-6.009,
Updated_Mpro_data_954,6YNQ_receptor_fixed,-6.938,
Updated_Mpro_data_1831,6YNQ_receptor_fixed,-6.848,
Updated_Mpro_data_1722,6YNQ_receptor_fixed,-5.507,
Updated_Mpro_data_999,6YNQ_receptor_fixed,-5.493,
Updated_Mpro_data_64,6YNQ_receptor_fixed,-5.782,
Updated_Mpro_data_988,6YNQ_receptor_fixed,-6.016,
Updated_Mpro_data_1150,6YNQ_receptor_fixed,-6.235,
Updated_Mpro_data_649,6YNQ_receptor_fixed,-6.216,
Updated_Mpro_data_2349,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_355,6YNQ_receptor_fixed,-6.314,
Updated_Mpro_data_1548,6YNQ_receptor_fixed,-5.173,
Updated_Mpro_data_2432,6YNQ_receptor_fixed,-5.631,
Updated_Mpro_data_2007,6YNQ_receptor_fixed,-5.868,
Updated_Mpro_data_2029,6YNQ_receptor_fixed,-5.391,
Updated_Mpro_data_1948,6YNQ_receptor_fixed,-5.893,
Updated_Mpro_data_1990,6YNQ_receptor_fixed,-6.886,
Updated_Mpro_data_1821,6YNQ_receptor_fixed,-5.827,
Updated_Mpro_data_2516,6YNQ_receptor_fixed,-5.879,
Updated_Mpro_data_2425,6YNQ_receptor_fixed,-6.509,
Updated_Mpro_data_1105,6YNQ_receptor_fixed,-6.265,
Updated_Mpro_data_1454,6YNQ_receptor_fixed,-6.36,
Updated_Mpro_data_2569,6YNQ_receptor_fixed,-4.183,
Updated_Mpro_data_1045,6YNQ_receptor_fixed,-5.759,
Updated_Mpro_data_2320,6YNQ_receptor_fixed,-5.549,
Updated_Mpro_data_2157,6YNQ_receptor_fixed,-4.876,
Updated_Mpro_data_1555,6YNQ_receptor_fixed,-4.98,
Updated_Mpro_data_51,6YNQ_receptor_fixed,-5.413,
Updated_Mpro_data_1183,6YNQ_receptor_fixed,-5.923,
Updated_Mpro_data_48,6YNQ_receptor_fixed,-6.245,
Updated_Mpro_data_1393,6YNQ_receptor_fixed,-6.559,
Updated_Mpro_data_1625,6YNQ_receptor_fixed,-5.616,
Updated_Mpro_data_1843,6YNQ_receptor_fixed,-5.839,
Updated_Mpro_data_1077,6YNQ_receptor_fixed,-5.377,
Updated_Mpro_data_1453,6YNQ_receptor_fixed,-5.438,
Updated_Mpro_data_0.sdf,6YNQ_receptor_fixed.pdb,,"Command ./vina/vina_1.2.5_linux_x86_64 --config Updated_Mpro_data_0_6YNQ_receptor_fixed_config.txt failed: 


PDBQT parsing error: Atom type B is not a valid AutoDock type (atom types are case-sensitive).
 > HETATM   11  B   UNL     1       0.024   1.807  -0.121  1.00  0.00     0.538 B 
"
Updated_Mpro_data_2032,6YNQ_receptor_fixed,-5.801,
Updated_Mpro_data_1091,6YNQ_receptor_fixed,-5.991,
Updated_Mpro_data_2688,6YNQ_receptor_fixed,-6.426,
Updated_Mpro_data_1154,6YNQ_receptor_fixed,-5.601,
Updated_Mpro_data_2288,6YNQ_receptor_fixed,-5.39,
Updated_Mpro_data_1174,6YNQ_receptor_fixed,-7.07,
Updated_Mpro_data_882,6YNQ_receptor_fixed,-6.867,
Updated_Mpro_data_1401,6YNQ_receptor_fixed,-6.557,
Updated_Mpro_data_2415,6YNQ_receptor_fixed,-5.827,
Updated_Mpro_data_430,6YNQ_receptor_fixed,-5.653,
Updated_Mpro_data_369,6YNQ_receptor_fixed,-4.641,
Updated_Mpro_data_280,6YNQ_receptor_fixed,-5.134,
Updated_Mpro_data_319,6YNQ_receptor_fixed,-6.591,
Updated_Mpro_data_695,6YNQ_receptor_fixed,-6.123,
Updated_Mpro_data_1035,6YNQ_receptor_fixed,-6.109,
Updated_Mpro_data_502,6YNQ_receptor_fixed,-5.162,
Updated_Mpro_data_136,6YNQ_receptor_fixed,-6.929,
Updated_Mpro_data_1068,6YNQ_receptor_fixed,-5.677,
Updated_Mpro_data_2062,6YNQ_receptor_fixed,-6.257,
Updated_Mpro_data_2668,6YNQ_receptor_fixed,-5.89,
Updated_Mpro_data_477,6YNQ_receptor_fixed,-5.016,
Updated_Mpro_data_873,6YNQ_receptor_fixed,-6.794,
Updated_Mpro_data_534,6YNQ_receptor_fixed,-5.382,
Updated_Mpro_data_718,6YNQ_receptor_fixed,-6.934,
Updated_Mpro_data_2645,6YNQ_receptor_fixed,-5.085,
Updated_Mpro_data_194,6YNQ_receptor_fixed,-4.962,
Updated_Mpro_data_1527,6YNQ_receptor_fixed,-6.248,
Updated_Mpro_data_1847,6YNQ_receptor_fixed,-5.635,
Updated_Mpro_data_2479,6YNQ_receptor_fixed,-6.951,
Updated_Mpro_data_90,6YNQ_receptor_fixed,-4.935,
Updated_Mpro_data_2420,6YNQ_receptor_fixed,-5.728,
Updated_Mpro_data_338,6YNQ_receptor_fixed,-6.118,
Updated_Mpro_data_2501,6YNQ_receptor_fixed,-4.822,
Updated_Mpro_data_2721,6YNQ_receptor_fixed,-5.77,
Updated_Mpro_data_520,6YNQ_receptor_fixed,-6.493,
Updated_Mpro_data_281,6YNQ_receptor_fixed,-6.372,
Updated_Mpro_data_816,6YNQ_receptor_fixed,-6.008,
Updated_Mpro_data_458,6YNQ_receptor_fixed,-5.471,
Updated_Mpro_data_1620,6YNQ_receptor_fixed,-6.247,
Updated_Mpro_data_1111,6YNQ_receptor_fixed,-6.46,
Updated_Mpro_data_2545,6YNQ_receptor_fixed,-5.1,
Updated_Mpro_data_1751,6YNQ_receptor_fixed,-6.244,
Updated_Mpro_data_530,6YNQ_receptor_fixed,-6.076,
Updated_Mpro_data_2178,6YNQ_receptor_fixed,-6.587,
Updated_Mpro_data_1217,6YNQ_receptor_fixed,-6.424,
Updated_Mpro_data_2296,6YNQ_receptor_fixed,-6.04,
Updated_Mpro_data_1317,6YNQ_receptor_fixed,-6.335,
Updated_Mpro_data_476,6YNQ_receptor_fixed,-5.801,
Updated_Mpro_data_1028,6YNQ_receptor_fixed,-5.86,
Updated_Mpro_data_1292,6YNQ_receptor_fixed,-5.338,
Updated_Mpro_data_737,6YNQ_receptor_fixed,-6.511,
Updated_Mpro_data_626,6YNQ_receptor_fixed,-6.485,
Updated_Mpro_data_750,6YNQ_receptor_fixed,-6.714,
Updated_Mpro_data_2631,6YNQ_receptor_fixed,-6.719,
Updated_Mpro_data_556,6YNQ_receptor_fixed,-5.412,
Updated_Mpro_data_1519,6YNQ_receptor_fixed,-6.14,
Updated_Mpro_data_2294,6YNQ_receptor_fixed,-5.772,
Updated_Mpro_data_1740,6YNQ_receptor_fixed,-5.061,
Updated_Mpro_data_449,6YNQ_receptor_fixed,-4.977,
Updated_Mpro_data_2673,6YNQ_receptor_fixed,-6.536,
Updated_Mpro_data_101,6YNQ_receptor_fixed,-6.08,
Updated_Mpro_data_1299,6YNQ_receptor_fixed,-5.306,
Updated_Mpro_data_124,6YNQ_receptor_fixed,-6.396,
Updated_Mpro_data_937,6YNQ_receptor_fixed,-5.669,
Updated_Mpro_data_1306,6YNQ_receptor_fixed,-5.249,
Updated_Mpro_data_305,6YNQ_receptor_fixed,-6.886,
Updated_Mpro_data_1026,6YNQ_receptor_fixed,-6.842,
Updated_Mpro_data_1954,6YNQ_receptor_fixed,-6.694,
Updated_Mpro_data_106,6YNQ_receptor_fixed,-6.69,
Updated_Mpro_data_2725,6YNQ_receptor_fixed,-6.541,
Updated_Mpro_data_2711,6YNQ_receptor_fixed,-6.216,
Updated_Mpro_data_697,6YNQ_receptor_fixed,-6.446,
Updated_Mpro_data_752,6YNQ_receptor_fixed,-5.545,
Updated_Mpro_data_2656,6YNQ_receptor_fixed,-6.397,
Updated_Mpro_data_482,6YNQ_receptor_fixed,-5.795,
Updated_Mpro_data_1611,6YNQ_receptor_fixed,-6.139,
Updated_Mpro_data_123,6YNQ_receptor_fixed,-5.804,
Updated_Mpro_data_1588,6YNQ_receptor_fixed,-5.765,
Updated_Mpro_data_1968,6YNQ_receptor_fixed,-5.89,
Updated_Mpro_data_1937,6YNQ_receptor_fixed,-6.944,
Updated_Mpro_data_1609,6YNQ_receptor_fixed,-5.803,
Updated_Mpro_data_1189,6YNQ_receptor_fixed,-5.839,
Updated_Mpro_data_1312,6YNQ_receptor_fixed,-5.625,
Updated_Mpro_data_1540,6YNQ_receptor_fixed,-5.806,
Updated_Mpro_data_115,6YNQ_receptor_fixed,-6.093,
Updated_Mpro_data_2227,6YNQ_receptor_fixed,-6.852,
Updated_Mpro_data_103,6YNQ_receptor_fixed,-5.88,
Updated_Mpro_data_1157,6YNQ_receptor_fixed,-5.762,
Updated_Mpro_data_1072,6YNQ_receptor_fixed,-6.536,
Updated_Mpro_data_642,6YNQ_receptor_fixed,-6.501,
Updated_Mpro_data_2365,6YNQ_receptor_fixed,-6.144,
Updated_Mpro_data_1307,6YNQ_receptor_fixed,-5.417,
Updated_Mpro_data_2234,6YNQ_receptor_fixed,-5.336,
Updated_Mpro_data_1894,6YNQ_receptor_fixed,-5.671,
Updated_Mpro_data_331,6YNQ_receptor_fixed,-6.83,
Updated_Mpro_data_2105,6YNQ_receptor_fixed,-4.724,
Updated_Mpro_data_981,6YNQ_receptor_fixed,-5.606,
Updated_Mpro_data_926,6YNQ_receptor_fixed,-5.696,
Updated_Mpro_data_666,6YNQ_receptor_fixed,-4.996,
Updated_Mpro_data_727,6YNQ_receptor_fixed,-6.842,
Updated_Mpro_data_454,6YNQ_receptor_fixed,-4.679,
Updated_Mpro_data_149,6YNQ_receptor_fixed,-5.325,
Updated_Mpro_data_1972,6YNQ_receptor_fixed,-5.181,
Updated_Mpro_data_1559,6YNQ_receptor_fixed,-5.236,
Updated_Mpro_data_1875,6YNQ_receptor_fixed,-5.463,
Updated_Mpro_data_2314,6YNQ_receptor_fixed,-5.597,
Updated_Mpro_data_1913,6YNQ_receptor_fixed,-5.296,
Updated_Mpro_data_1984,6YNQ_receptor_fixed,-6.925,
Updated_Mpro_data_155,6YNQ_receptor_fixed,-6.615,
Updated_Mpro_data_1144,6YNQ_receptor_fixed,-5.715,
Updated_Mpro_data_2691,6YNQ_receptor_fixed,-5.796,
Updated_Mpro_data_1766,6YNQ_receptor_fixed,-6.084,
Updated_Mpro_data_2095,6YNQ_receptor_fixed,-5.144,
Updated_Mpro_data_512,6YNQ_receptor_fixed,-5.473,
Updated_Mpro_data_2521,6YNQ_receptor_fixed,-5.968,
Updated_Mpro_data_1353,6YNQ_receptor_fixed,-6.632,
Updated_Mpro_data_875,6YNQ_receptor_fixed,-6.468,
Updated_Mpro_data_59,6YNQ_receptor_fixed,-6.195,
Updated_Mpro_data_31,6YNQ_receptor_fixed,-5.709,
Updated_Mpro_data_1278,6YNQ_receptor_fixed,-5.917,
Updated_Mpro_data_397,6YNQ_receptor_fixed,-6.381,
Updated_Mpro_data_2331,6YNQ_receptor_fixed,-5.874,
Updated_Mpro_data_1412,6YNQ_receptor_fixed,-4.801,
Updated_Mpro_data_2250,6YNQ_receptor_fixed,-5.688,
Updated_Mpro_data_1557,6YNQ_receptor_fixed,-4.949,
Updated_Mpro_data_2419,6YNQ_receptor_fixed,-5.345,
Updated_Mpro_data_962,6YNQ_receptor_fixed,-5.849,
Updated_Mpro_data_1854,6YNQ_receptor_fixed,-6.366,
Updated_Mpro_data_2361,6YNQ_receptor_fixed,-5.612,
Updated_Mpro_data_2465,6YNQ_receptor_fixed,-6.135,
Updated_Mpro_data_714,6YNQ_receptor_fixed,-7.168,
Updated_Mpro_data_1297,6YNQ_receptor_fixed,-5.761,
Updated_Mpro_data_1472,6YNQ_receptor_fixed,-5.261,
Updated_Mpro_data_2208,6YNQ_receptor_fixed,-6.364,
Updated_Mpro_data_275,6YNQ_receptor_fixed,-5.271,
Updated_Mpro_data_1024,6YNQ_receptor_fixed,-6.718,
Updated_Mpro_data_2253,6YNQ_receptor_fixed,-5.726,
Updated_Mpro_data_1977,6YNQ_receptor_fixed,-6.037,
Updated_Mpro_data_459,6YNQ_receptor_fixed,-6.298,
Updated_Mpro_data_1989,6YNQ_receptor_fixed,-6.484,
Updated_Mpro_data_747,6YNQ_receptor_fixed,-6.606,
Updated_Mpro_data_2515,6YNQ_receptor_fixed,-5.672,
Updated_Mpro_data_2558,6YNQ_receptor_fixed,-5.678,
Updated_Mpro_data_201,6YNQ_receptor_fixed,-6.693,
Updated_Mpro_data_2581,6YNQ_receptor_fixed,-5.868,
Updated_Mpro_data_1452,6YNQ_receptor_fixed,-6.052,
Updated_Mpro_data_2106,6YNQ_receptor_fixed,-6.966,
Updated_Mpro_data_224,6YNQ_receptor_fixed,-5.488,
Updated_Mpro_data_2167,6YNQ_receptor_fixed,-5.907,
Updated_Mpro_data_2309,6YNQ_receptor_fixed,-6.249,
Updated_Mpro_data_2196,6YNQ_receptor_fixed,-6.209,
Updated_Mpro_data_2468,6YNQ_receptor_fixed,-5.813,
Updated_Mpro_data_2160,6YNQ_receptor_fixed,-5.154,
Updated_Mpro_data_613,6YNQ_receptor_fixed,-5.986,
Updated_Mpro_data_2605,6YNQ_receptor_fixed,-4.471,
Updated_Mpro_data_2214,6YNQ_receptor_fixed,-5.301,
Updated_Mpro_data_554,6YNQ_receptor_fixed,-6.043,
Updated_Mpro_data_2626,6YNQ_receptor_fixed,-5.926,
Updated_Mpro_data_2313,6YNQ_receptor_fixed,-6.809,
Updated_Mpro_data_1922,6YNQ_receptor_fixed,-5.969,
Updated_Mpro_data_11,6YNQ_receptor_fixed,-5.246,
Updated_Mpro_data_669,6YNQ_receptor_fixed,-6.649,
Updated_Mpro_data_751,6YNQ_receptor_fixed,-6.781,
Updated_Mpro_data_1501,6YNQ_receptor_fixed,-6.117,
Updated_Mpro_data_1811,6YNQ_receptor_fixed,-6.606,
Updated_Mpro_data_2073,6YNQ_receptor_fixed,-6.804,
Updated_Mpro_data_2149,6YNQ_receptor_fixed,-5.644,
Updated_Mpro_data_1258,6YNQ_receptor_fixed,-6.39,
Updated_Mpro_data_921,6YNQ_receptor_fixed,-6.251,
Updated_Mpro_data_1578,6YNQ_receptor_fixed,-5.757,
Updated_Mpro_data_4,6YNQ_receptor_fixed,-6.501,
Updated_Mpro_data_1318,6YNQ_receptor_fixed,-5.448,
Updated_Mpro_data_1915,6YNQ_receptor_fixed,-7.157,
Updated_Mpro_data_1351,6YNQ_receptor_fixed,-5.447,
Updated_Mpro_data_1238,6YNQ_receptor_fixed,-6.072,
Updated_Mpro_data_2195,6YNQ_receptor_fixed,-5.877,
Updated_Mpro_data_2347,6YNQ_receptor_fixed,-5.174,
Updated_Mpro_data_1475,6YNQ_receptor_fixed,-6.086,
Updated_Mpro_data_757,6YNQ_receptor_fixed,-5.332,
Updated_Mpro_data_1498,6YNQ_receptor_fixed,-5.706,
Updated_Mpro_data_2273,6YNQ_receptor_fixed,-5.838,
Updated_Mpro_data_1931,6YNQ_receptor_fixed,-5.88,
Updated_Mpro_data_370,6YNQ_receptor_fixed,-5.522,
Updated_Mpro_data_1529,6YNQ_receptor_fixed,-6.96,
Updated_Mpro_data_2689,6YNQ_receptor_fixed,-5.873,
Updated_Mpro_data_896,6YNQ_receptor_fixed,-5.866,
Updated_Mpro_data_2329,6YNQ_receptor_fixed,-5.789,
Updated_Mpro_data_79,6YNQ_receptor_fixed,-6.197,
Updated_Mpro_data_497,6YNQ_receptor_fixed,-6.005,
Updated_Mpro_data_820,6YNQ_receptor_fixed,-6.112,
Updated_Mpro_data_1834,6YNQ_receptor_fixed,-6.135,
Updated_Mpro_data_2174,6YNQ_receptor_fixed,-5.665,
Updated_Mpro_data_1219,6YNQ_receptor_fixed,-5.17,
Updated_Mpro_data_1171,6YNQ_receptor_fixed,-6.078,
Updated_Mpro_data_373,6YNQ_receptor_fixed,-5.524,
Updated_Mpro_data_400,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_1179,6YNQ_receptor_fixed,-6.626,
Updated_Mpro_data_1483,6YNQ_receptor_fixed,-6.344,
Updated_Mpro_data_1753,6YNQ_receptor_fixed,-6.22,
Updated_Mpro_data_223,6YNQ_receptor_fixed,-4.466,
Updated_Mpro_data_2350,6YNQ_receptor_fixed,-6.351,
Updated_Mpro_data_879,6YNQ_receptor_fixed,-6.331,
Updated_Mpro_data_1600,6YNQ_receptor_fixed,-6.634,
Updated_Mpro_data_1424,6YNQ_receptor_fixed,-5.914,
Updated_Mpro_data_855,6YNQ_receptor_fixed,-5.558,
Updated_Mpro_data_773,6YNQ_receptor_fixed,-6.219,
Updated_Mpro_data_1148,6YNQ_receptor_fixed,-4.943,
Updated_Mpro_data_330,6YNQ_receptor_fixed,-6.541,
Updated_Mpro_data_2203,6YNQ_receptor_fixed,-6.579,
Updated_Mpro_data_1152,6YNQ_receptor_fixed,-6.554,
Updated_Mpro_data_814,6YNQ_receptor_fixed,-4.544,
Updated_Mpro_data_24,6YNQ_receptor_fixed,-6.02,
Updated_Mpro_data_1252,6YNQ_receptor_fixed,-5.812,
Updated_Mpro_data_831,6YNQ_receptor_fixed,-4.796,
Updated_Mpro_data_255,6YNQ_receptor_fixed,-5.202,
Updated_Mpro_data_1227,6YNQ_receptor_fixed,-5.72,
Updated_Mpro_data_15,6YNQ_receptor_fixed,-7.564,
Updated_Mpro_data_2502,6YNQ_receptor_fixed,-6.433,
Updated_Mpro_data_135,6YNQ_receptor_fixed,-5.39,
Updated_Mpro_data_114,6YNQ_receptor_fixed,-5.671,
Updated_Mpro_data_2093,6YNQ_receptor_fixed,-5.316,
Updated_Mpro_data_2259,6YNQ_receptor_fixed,-5.034,
Updated_Mpro_data_451,6YNQ_receptor_fixed,-4.691,
Updated_Mpro_data_2343,6YNQ_receptor_fixed,-5.633,
Updated_Mpro_data_527,6YNQ_receptor_fixed,-5.065,
Updated_Mpro_data_969,6YNQ_receptor_fixed,-5.129,
Updated_Mpro_data_1407,6YNQ_receptor_fixed,-5.053,
Updated_Mpro_data_35,6YNQ_receptor_fixed,-6.362,
Updated_Mpro_data_1415,6YNQ_receptor_fixed,-4.642,
Updated_Mpro_data_322,6YNQ_receptor_fixed,-6.432,
Updated_Mpro_data_1008,6YNQ_receptor_fixed,-5.856,
Updated_Mpro_data_1873,6YNQ_receptor_fixed,-5.498,
Updated_Mpro_data_2366,6YNQ_receptor_fixed,-5.308,
Updated_Mpro_data_150,6YNQ_receptor_fixed,-6.266,
Updated_Mpro_data_532,6YNQ_receptor_fixed,-5.677,
Updated_Mpro_data_166,6YNQ_receptor_fixed,-6.035,
Updated_Mpro_data_2249,6YNQ_receptor_fixed,-6.188,
Updated_Mpro_data_570,6YNQ_receptor_fixed,-5.612,
Updated_Mpro_data_303,6YNQ_receptor_fixed,-5.61,
Updated_Mpro_data_1961,6YNQ_receptor_fixed,-6.066,
Updated_Mpro_data_444,6YNQ_receptor_fixed,-5.253,
Updated_Mpro_data_1242,6YNQ_receptor_fixed,-6.046,
Updated_Mpro_data_2396,6YNQ_receptor_fixed,-5.554,
Updated_Mpro_data_1768,6YNQ_receptor_fixed,-6.497,
Updated_Mpro_data_1736,6YNQ_receptor_fixed,-6.59,
Updated_Mpro_data_1697,6YNQ_receptor_fixed,-6.479,
Updated_Mpro_data_1074,6YNQ_receptor_fixed,-4.553,
Updated_Mpro_data_898,6YNQ_receptor_fixed,-5.569,
Updated_Mpro_data_1841,6YNQ_receptor_fixed,-6.446,
Updated_Mpro_data_441,6YNQ_receptor_fixed,-5.494,
Updated_Mpro_data_840,6YNQ_receptor_fixed,-6.083,
Updated_Mpro_data_1788,6YNQ_receptor_fixed,-6.527,
Updated_Mpro_data_2262,6YNQ_receptor_fixed,-5.712,
Updated_Mpro_data_965,6YNQ_receptor_fixed,-5.74,
Updated_Mpro_data_2529,6YNQ_receptor_fixed,-5.273,
Updated_Mpro_data_1791,6YNQ_receptor_fixed,-6.691,
Updated_Mpro_data_1743,6YNQ_receptor_fixed,-5.989,
Updated_Mpro_data_1451,6YNQ_receptor_fixed,-7.241,
Updated_Mpro_data_1167,6YNQ_receptor_fixed,-5.442,
Updated_Mpro_data_2239,6YNQ_receptor_fixed,-5.026,
Updated_Mpro_data_1829,6YNQ_receptor_fixed,-5.629,
Updated_Mpro_data_2718,6YNQ_receptor_fixed,-5.792,
Updated_Mpro_data_2025,6YNQ_receptor_fixed,-4.93,
Updated_Mpro_data_157,6YNQ_receptor_fixed,-5.776,
Updated_Mpro_data_2607,6YNQ_receptor_fixed,-5.638,
Updated_Mpro_data_227,6YNQ_receptor_fixed,-6.207,
Updated_Mpro_data_282,6YNQ_receptor_fixed,-6.092,
Updated_Mpro_data_1246,6YNQ_receptor_fixed,-5.727,
Updated_Mpro_data_1149,6YNQ_receptor_fixed,-5.694,
Updated_Mpro_data_1056,6YNQ_receptor_fixed,-5.487,
Updated_Mpro_data_1613,6YNQ_receptor_fixed,-5.719,
Updated_Mpro_data_143,6YNQ_receptor_fixed,-6.843,
Updated_Mpro_data_1186,6YNQ_receptor_fixed,-5.799,
Updated_Mpro_data_1053,6YNQ_receptor_fixed,-5.353,
Updated_Mpro_data_885,6YNQ_receptor_fixed,-5.859,
Updated_Mpro_data_935,6YNQ_receptor_fixed,-5.515,
Updated_Mpro_data_1889,6YNQ_receptor_fixed,-5.217,
Updated_Mpro_data_964,6YNQ_receptor_fixed,-5.368,
Updated_Mpro_data_1537,6YNQ_receptor_fixed,-6.52,
Updated_Mpro_data_1228,6YNQ_receptor_fixed,-5.861,
Updated_Mpro_data_2488,6YNQ_receptor_fixed,-6.04,
Updated_Mpro_data_781,6YNQ_receptor_fixed,-6.302,
Updated_Mpro_data_498,6YNQ_receptor_fixed,-6.06,
Updated_Mpro_data_291,6YNQ_receptor_fixed,-4.511,
Updated_Mpro_data_562,6YNQ_receptor_fixed,-5.109,
Updated_Mpro_data_2677,6YNQ_receptor_fixed,-5.675,
Updated_Mpro_data_1790,6YNQ_receptor_fixed,-6.017,
Updated_Mpro_data_209,6YNQ_receptor_fixed,-6.312,
Updated_Mpro_data_623,6YNQ_receptor_fixed,-6.071,
Updated_Mpro_data_1500,6YNQ_receptor_fixed,-5.702,
Updated_Mpro_data_83,6YNQ_receptor_fixed,-5.953,
Updated_Mpro_data_720,6YNQ_receptor_fixed,-6.449,
Updated_Mpro_data_1070,6YNQ_receptor_fixed,-6.548,
Updated_Mpro_data_230,6YNQ_receptor_fixed,-4.932,
Updated_Mpro_data_321,6YNQ_receptor_fixed,-6.669,
Updated_Mpro_data_1223,6YNQ_receptor_fixed,-5.45,
Updated_Mpro_data_164,6YNQ_receptor_fixed,-5.974,
Updated_Mpro_data_931,6YNQ_receptor_fixed,-5.728,
Updated_Mpro_data_1551,6YNQ_receptor_fixed,-4.617,
Updated_Mpro_data_2524,6YNQ_receptor_fixed,-5.579,
Updated_Mpro_data_808,6YNQ_receptor_fixed,-5.84,
Updated_Mpro_data_1181,6YNQ_receptor_fixed,-6.209,
Updated_Mpro_data_620,6YNQ_receptor_fixed,-6.248,
Updated_Mpro_data_721,6YNQ_receptor_fixed,-6.293,
Updated_Mpro_data_2310,6YNQ_receptor_fixed,-6.164,
Updated_Mpro_data_1737,6YNQ_receptor_fixed,-6.848,
Updated_Mpro_data_1399,6YNQ_receptor_fixed,-6.082,
Updated_Mpro_data_2188,6YNQ_receptor_fixed,-5.594,
Updated_Mpro_data_1,6YNQ_receptor_fixed,-6.195,
Updated_Mpro_data_1778,6YNQ_receptor_fixed,-5.954,
Updated_Mpro_data_402,6YNQ_receptor_fixed,-6.559,
Updated_Mpro_data_2652,6YNQ_receptor_fixed,-6.194,
Updated_Mpro_data_577,6YNQ_receptor_fixed,-6.539,
Updated_Mpro_data_1215,6YNQ_receptor_fixed,-6.773,
Updated_Mpro_data_2665,6YNQ_receptor_fixed,-5.749,
Updated_Mpro_data_595,6YNQ_receptor_fixed,-5.373,
Updated_Mpro_data_1514,6YNQ_receptor_fixed,-6.666,
Updated_Mpro_data_251,6YNQ_receptor_fixed,-6.025,
Updated_Mpro_data_1309,6YNQ_receptor_fixed,-4.876,
Updated_Mpro_data_2322,6YNQ_receptor_fixed,-4.692,
Updated_Mpro_data_2722,6YNQ_receptor_fixed,-5.879,
Updated_Mpro_data_1762,6YNQ_receptor_fixed,-6.327,
Updated_Mpro_data_190,6YNQ_receptor_fixed,-4.819,
Updated_Mpro_data_1431,6YNQ_receptor_fixed,-7.281,
Updated_Mpro_data_2108,6YNQ_receptor_fixed,-6.394,
Updated_Mpro_data_1786,6YNQ_receptor_fixed,-6.427,
Updated_Mpro_data_1332,6YNQ_receptor_fixed,-5.452,
Updated_Mpro_data_2002,6YNQ_receptor_fixed,-6.107,
Updated_Mpro_data_2136,6YNQ_receptor_fixed,-6.006,
Updated_Mpro_data_382,6YNQ_receptor_fixed,-6.664,
Updated_Mpro_data_1673,6YNQ_receptor_fixed,-5.983,
Updated_Mpro_data_142,6YNQ_receptor_fixed,-7.032,
Updated_Mpro_data_1229,6YNQ_receptor_fixed,-4.771,
Updated_Mpro_data_345,6YNQ_receptor_fixed,-6.472,
Updated_Mpro_data_859,6YNQ_receptor_fixed,-5.923,
Updated_Mpro_data_753,6YNQ_receptor_fixed,-6.48,
Updated_Mpro_data_672,6YNQ_receptor_fixed,-6.326,
Updated_Mpro_data_176,6YNQ_receptor_fixed,-5.44,
Updated_Mpro_data_392,6YNQ_receptor_fixed,-5.823,
Updated_Mpro_data_2716,6YNQ_receptor_fixed,-5.626,
Updated_Mpro_data_414,6YNQ_receptor_fixed,-4.834,
Updated_Mpro_data_1203,6YNQ_receptor_fixed,-5.117,
Updated_Mpro_data_2298,6YNQ_receptor_fixed,-4.611,
Updated_Mpro_data_1995,6YNQ_receptor_fixed,-6.559,
Updated_Mpro_data_1883,6YNQ_receptor_fixed,-5.196,
Updated_Mpro_data_1892,6YNQ_receptor_fixed,-5.863,
Updated_Mpro_data_2421,6YNQ_receptor_fixed,-5.442,
Updated_Mpro_data_422,6YNQ_receptor_fixed,-6.461,
Updated_Mpro_data_1128,6YNQ_receptor_fixed,-6.179,
Updated_Mpro_data_1443,6YNQ_receptor_fixed,-6.693,
Updated_Mpro_data_2630,6YNQ_receptor_fixed,-6.877,
Updated_Mpro_data_2637,6YNQ_receptor_fixed,-5.08,
Updated_Mpro_data_1902,6YNQ_receptor_fixed,-6.153,
Updated_Mpro_data_2556,6YNQ_receptor_fixed,-5.731,
Updated_Mpro_data_2054,6YNQ_receptor_fixed,-6.381,
Updated_Mpro_data_2400,6YNQ_receptor_fixed,-6.512,
Updated_Mpro_data_539,6YNQ_receptor_fixed,-6.101,
Updated_Mpro_data_1593,6YNQ_receptor_fixed,-5.67,
Updated_Mpro_data_1503,6YNQ_receptor_fixed,-5.613,
Updated_Mpro_data_96,6YNQ_receptor_fixed,-6.535,
Updated_Mpro_data_2089,6YNQ_receptor_fixed,-5.867,
Updated_Mpro_data_986,6YNQ_receptor_fixed,-5.346,
Updated_Mpro_data_1301,6YNQ_receptor_fixed,-5.163,
Updated_Mpro_data_843,6YNQ_receptor_fixed,-6.078,
Updated_Mpro_data_975,6YNQ_receptor_fixed,-5.652,
Updated_Mpro_data_2458,6YNQ_receptor_fixed,-6.439,
Updated_Mpro_data_49,6YNQ_receptor_fixed,-5.378,
